# energy grid [eV]     epsr_x  epsr_y  epsr_z
# plasmon frequences [eV]:     1.023121043    1.022019993    1.022474017
    0.867567568    1.763794606    1.760098044    1.761621771
    0.872522523    1.773065680    1.769313718    1.770860281
    0.877477477    1.782607008    1.778797975    1.780368062
    0.882432432    1.792425224    1.788557412    1.790151727
    0.887387387    1.802526322    1.798597987    1.800217249
    0.892342342    1.812915410    1.808924786    1.810569722
    0.897297297    1.823596420    1.819541722    1.821213069
    0.902252252    1.834571739    1.830451178    1.832149673
    0.907207207    1.845841758    1.841653554    1.843379930
    0.912162162    1.857404312    1.853146715    1.854901693
    0.917117117    1.869253999    1.864925312    1.866709591
    0.922072072    1.881381338    1.876979947    1.878794192
    0.927027027    1.893771740    1.889296154    1.891140978
    0.931981982    1.906404258    1.901853152    1.903729101
    0.936936937    1.919250056    1.914622333    1.916529859
    0.941891892    1.932270568    1.927565427    1.929504858
    0.946846847    1.945415266    1.940632293    1.942603799
    0.951801802    1.958619002    1.953758275    1.955761822
    0.956756757    1.971798852    1.966861069    1.968896367
    0.961711712    1.984850410    1.979837051    1.981903487
    0.966666667    1.997643524    1.992557032    1.994653595
    0.971621622    2.010017466    2.004861478    2.006986666
    0.976576577    2.021775653    2.016555253    2.018706966
    0.981531532    2.032680102    2.027402128    2.029577542
    0.986486486    2.042446021    2.037119401    2.039314829
    0.991441441    2.050737173    2.045373302    2.047584040
    0.996396396    2.057163002    2.051776133    2.053996298
    1.001351351    2.061278946    2.055886579    2.058108946
    1.006306306    2.062591833    2.057215067    2.059430930
    1.011261261    2.060572743    2.055236526    2.057435590
    1.016216216    2.054679891    2.049413106    2.051583453
    1.021171171    2.044393880    2.039229164    2.041357332
    1.026126126    2.029266478    2.024239686    2.026310885
    1.031081081    2.008981736    2.004130948    2.006129476
    1.036036036    1.983424495    1.978788520    1.980698376
    1.040990991    1.952746680    1.948363062    1.950168775
    1.045945946    1.917417386    1.913320038    1.915007637
    1.050900901    1.878240779    1.874457476    1.876015527
    1.055855856    1.836328423    1.832878479    1.834299043
    1.060810811    1.793020789    1.789913303    1.791192654
    1.065765766    1.749765056    1.746998033    1.748137023
    1.070720721    1.707968731    1.705529268    1.706533242
    1.075675676    1.668856007    1.666721504    1.667599806
    1.080630631    1.633352811    1.631493024    1.632258142
    1.085585586    1.602017695    1.600397271    1.601063798
    1.090540541    1.575022988    1.573604140    1.574187668
    1.095495495    1.552179188    1.550924185    1.551440279
    1.100450450    1.532988846    1.531862123    1.532325456
    1.105405405    1.516715100    1.515684901    1.516108573
    1.110360360    1.502452916    1.501492476    1.501887534
    1.115315315    1.489195784    1.488284121    1.488659231
    1.120270270    1.475894941    1.475017353    1.475378594
    1.125225225    1.461511044    1.460659407    1.461010154
    1.130180180    1.445059237    1.444232187    1.444573033
    1.135135135    1.425648034    1.424851062    1.425179779
    1.140090090    1.402511207    1.401756706    1.402068227
    1.145045045    1.375030992    1.374338221    1.374624652
    1.150000000    1.342751400    1.342146306    1.342396997
    1.154954955    1.305382735    1.304897556    1.305099262
    1.159909910    1.262802024    1.262474553    1.262611733
    1.164864865    1.215056888    1.214929288    1.214984587
    1.169819820    1.162380206    1.162497290    1.162452241
    1.174774775    1.105218094    1.105625023    1.105460992
    1.179729730    1.044265042    1.045004547    1.044703870
    1.184684685    0.980491057    0.981600361    0.981147615
    1.189639640    0.915140922    0.916648737    0.916031979
    1.194594595    0.849689108    0.851613097    0.850824915
    1.199549550    0.785745533    0.788090669    0.787128874
    1.204504505    0.724923479    0.727681584    0.726549408
    1.209459459    0.668694580    0.671845105    0.670550895
    1.214414414    0.618260943    0.621772855    0.620329305
    1.219369369    0.574469144    0.578303551    0.576726625
    1.224324324    0.537777951    0.541891045    0.540198763
    1.229279279    0.508277183    0.512623090    0.510834353
    1.234234234    0.485744434    0.490277668    0.488411240
    1.239189189    0.469722024    0.474399383    0.472473104
    1.244144144    0.459597828    0.464379685    0.462409930
    1.249099099    0.454678202    0.459529250    0.457530619
    1.254054054    0.454246658    0.459136198    0.457121394
    1.259009009    0.457606403    0.462508309    0.460488148
    1.263963964    0.464107906    0.469000362    0.466983880
    1.268918919    0.473164137    0.478029247    0.476023858
    1.273873874    0.484256552    0.489079889    0.487091575
    1.278828829    0.496934702    0.501704844    0.499738341
    1.283783784    0.510811793    0.515519879    0.513578864
    1.288738739    0.525557963    0.530197285    0.528284545
    1.293693694    0.540892516    0.545458152    0.543575732
    1.298648649    0.556575897    0.561064400    0.559213735
    1.303603604    0.572401947    0.576811067    0.574993096
    1.308558559    0.588190696    0.592519155    0.590734414
    1.313513514    0.603781901    0.608029201    0.606277903
    1.318468468    0.619029450    0.623195712    0.621477812
    1.323423423    0.633796762    0.637882596    0.636197847
    1.328378378    0.647953375    0.651959769    0.650307768
    1.333333333    0.661372977    0.665301212    0.663681433
    1.338288288    0.673933217    0.677784793    0.676196620
    1.343243243    0.685517694    0.689294273    0.687737021
    1.348198198    0.696020470    0.699723827    0.698196766
    1.353153153    0.705353307    0.708985294    0.707487660
    1.358108108    0.713455416    0.717017926    0.715548939
    1.363063063    0.720304871    0.723799819    0.722358688
    1.368018018    0.725930042    0.729359341    0.727945278
    1.372972973    0.730418591    0.733784135    0.732396359
    1.377927928    0.733921179    0.737224833    0.735862574
    1.382882883    0.736647393    0.739890978    0.738553486
    1.387837838    0.738852773    0.742038056    0.740724602
    1.392792793    0.740817954    0.743946642    0.742656523
    1.397747748    0.742823220    0.745896952    0.744629493
    1.402702703    0.745123159    0.748143494    0.746898053
    1.407657658    0.747926120    0.750894536    0.749670505
    1.412612613    0.751381694    0.754299576    0.753096386
    1.417567568    0.755577172    0.758445807    0.757262929
    1.422522523    0.760541830    0.763362399    0.762199348
    1.427477477    0.766256546    0.769030119    0.767886456
    1.432432432    0.772665943    0.775393473    0.774268807
    1.437387387    0.779690673    0.782372992    0.781266982
    1.442342342    0.787238273    0.789876098    0.788788451
    1.447297297    0.795211838    0.797805772    0.796736240
    1.452252252    0.803516364    0.806066913    0.805015290
    1.457207207    0.812063005    0.814570603    0.813536709
    1.462162162    0.820771606    0.823236646    0.822220319
    1.467117117    0.829571889    0.831994764    0.830995840
    1.472072072    0.838403564    0.840784714    0.839803008
    1.477027027    0.847215560    0.849555523    0.848590810
    1.481981982    0.855964542    0.858263992    0.857315989
    1.486936937    0.864612835    0.866872613    0.865940968
    1.491891892    0.873125986    0.875347114    0.874431400
    1.496846847    0.881470180    0.883653849    0.882753570
    1.501801802    0.889609735    0.891757285    0.890871885
    1.506756757    0.897504831    0.899617706    0.898746587
    1.511711712    0.905109492    0.907189199    0.906331739
    1.516666667    0.912369791    0.914417856    0.913573424
    1.521621622    0.919222227    0.921240151    0.920408130
    1.526576577    0.925592338    0.927581572    0.926761365
    1.531531532    0.931393835    0.933355755    0.932546796
    1.536486486    0.936528707    0.938464601    0.937666361
    1.541441441    0.940888953    0.942800020    0.942012008
    1.546396396    0.944360629    0.946247974    0.945469735
    1.551351351    0.946830796    0.948695438    0.947926554
    1.556306306    0.948197726    0.950040603    0.949280689
    1.561261261    0.948384169    0.950206146    0.949454846
    1.566216216    0.947352765    0.949154644    0.948411630
    1.571171171    0.945121700    0.946904223    0.946169189
    1.576126126    0.941777704    0.943541566    0.942814227
    1.581081081    0.937482949    0.939228799    0.938508888
    1.586036036    0.932472636    0.934201085    0.933488350
    1.590990991    0.927041559    0.928753184    0.928047388
    1.595945946    0.921520441    0.923215790    0.922516707
    1.600900901    0.916245632    0.917925224    0.917232640
    1.605855856    0.911527740    0.913192072    0.912505783
    1.610810811    0.907625100    0.909274644    0.908594454
    1.615765766    0.904726422    0.906361628    0.905687352
    1.620720721    0.902944336    0.904565632    0.903897094
    1.625675676    0.902318847    0.903926641    0.903263672
    1.630630631    0.902827869    0.904422542    0.903764984
    1.635585586    0.904401388    0.905983298    0.905331005
    1.640540541    0.906936184    0.908505660    0.907858494
    1.645495495    0.910308935    0.911866274    0.911224114
    1.650450450    0.914386584    0.915932047    0.915294785
    1.655405405    0.919033651    0.920567455    0.919935001
    1.660360360    0.924116732    0.925639044    0.925011329
    1.665315315    0.929506719    0.931017645    0.930394625
    1.670270270    0.935079347    0.936578924    0.935960584
    1.675225225    0.940714670    0.942202847    0.941589207
    1.680180180    0.946295999    0.947772629    0.947163749
    1.685135135    0.951708819    0.953173636    0.952569626
    1.690090090    0.956840120    0.958292724    0.957693747
    1.695045045    0.961578632    0.963018468    0.962424753
    1.700000000    0.965816396    0.967242736    0.966654582
    1.704954955    0.969452098    0.970864023    0.970281809
    1.709909910    0.972396444    0.973792835    0.973217021
    1.714864865    0.974579586    0.975959124    0.975390253
    1.719819820    0.975960152    0.977321329    0.976760022
    1.724774775    0.976534807    0.977875963    0.977322904
    1.729729730    0.976346631    0.977666008    0.977121921
    1.734684685    0.975490118    0.976785941    0.976251558
    1.739639640    0.974110688    0.975381276    0.974857290
    1.744594595    0.972397355    0.973641238    0.973128256
    1.749549550    0.970568667    0.971784718    0.971283206
    1.754504505    0.968853773    0.970041318    0.969551555
    1.759459459    0.967471854    0.968630752    0.968152797
    1.764414414    0.966613598    0.967744274    0.967277955
    1.769369369    0.966427774    0.967531204    0.967076119
    1.774324324    0.967014505    0.968092143    0.967647695
    1.779279279    0.968425172    0.969478847    0.969044283
    1.784234234    0.970667607    0.971699396    0.971273859
    1.789189189    0.973714531    0.974726639    0.974309221
    1.794144144    0.977513246    0.978507888    0.978097675
    1.799099099    0.981994921    0.982974237    0.982570348
    1.804054054    0.987082507    0.988048499    0.987650107
    1.809009009    0.992696788    0.993651278    0.993257632
    1.813963964    0.998760559    0.999705172    0.999315601
    1.818918919    1.005201151    1.006137314    1.005751230
    1.823873874    1.011951637    1.012880586    1.012497478
    1.828828829    1.018951088    1.019873881    1.019493312
    1.833783784    1.026144183    1.027061719    1.026683319
    1.838738739    1.033480475    1.034393515    1.034016969
    1.843693694    1.040913509    1.041822691    1.041447736
    1.848648649    1.048399988    1.049305845    1.048932261
    1.853603604    1.055899146    1.056802120    1.056429725
    1.858558559    1.063372467    1.064272921    1.063901565
    1.863513514    1.070783872    1.071682100    1.071311661
    1.868468468    1.078100464    1.078996696    1.078627081
    1.873423423    1.085293851    1.086188259    1.085819395
    1.878378378    1.092341941    1.093234641    1.092866482
    1.883333333    1.099230964    1.100122013    1.099754536
    1.888288288    1.105957241    1.106846637    1.106479843
    1.893243243    1.112528117    1.113415793    1.113049711
    1.898198198    1.118961416    1.119847232    1.119481920
    1.903153153    1.125282957    1.126166688    1.125802240
    1.908108108    1.131522084    1.132403406    1.132039957
    1.913063063    1.137705664    1.138584142    1.138221873
    1.918018018    1.143851492    1.144726555    1.144365703
    1.922972973    1.149962184    1.150833111    1.150473976
    1.927927928    1.156020534    1.156886426    1.156529381
    1.932882883    1.161986754    1.162846516    1.162492015
    1.937837838    1.167797512    1.168649831    1.168298419
    1.942792793    1.173366128    1.174209465    1.173861780
    1.947747748    1.178583111    1.179415693    1.179072469
    1.952702703    1.183316205    1.184136042    1.183798103
    1.957657658    1.187409431    1.188214354    1.187882597
    1.962612613    1.190680964    1.191468688    1.191144056
    1.967567568    1.192920110    1.193688325    1.193371771
    1.972522523    1.193883935    1.194630433    1.194322865
    1.977477477    1.193294359    1.194017171    1.193719398
    1.982432432    1.190836647    1.191534195    1.191246862
    1.987387387    1.186160542    1.186831773    1.186555307
    1.992342342    1.178885680    1.179530159    1.179264730
    1.997297297    1.168613425    1.169231386    1.168976889
    2.002252252    1.154947563    1.155539886    1.155295950
    2.007207207    1.137525931    1.138094069    1.137860089
    2.012162162    1.116063655    1.116609511    1.116384696
    2.017117117    1.090405954    1.090931738    1.090715173
    2.022072072    1.060584689    1.061092768    1.060883475
    2.027027027    1.026868730    1.027361500    1.027158490
    2.031981982    0.989795368    0.990275141    0.990077463
    2.036936937    0.950170102    0.950639030    0.950445798
    2.041891892    0.909026684    0.909486713    0.909297127
    2.046846847    0.867548068    0.868000910    0.867814267
    2.051801802    0.826959434    0.827406565    0.827222258
    2.056756757    0.788412872    0.788855536    0.788673056
    2.061711712    0.752885841    0.753325067    0.753143991
    2.066666667    0.721111129    0.721547748    0.721367737
    2.071621622    0.693546693    0.693981360    0.693802145
    2.076576577    0.670383455    0.670816667    0.670638045
    2.081531532    0.651581567    0.652013680    0.651835505
    2.086486486    0.636922492    0.637353732    0.637175914
    2.091441441    0.626065088    0.626495564    0.626318058
    2.096396396    0.618597101    0.619026813    0.618849621
    2.101351351    0.614077272    0.614506113    0.614329280
    2.106306306    0.612066498    0.612494259    0.612317872
    2.111261261    0.612148685    0.612575053    0.612399243
    2.116216216    0.613943026    0.614367585    0.614192524
    2.121171171    0.617109851    0.617532083    0.617357986
    2.126126126    0.621352045    0.621771329    0.621598453
    2.131081081    0.626413720    0.626829343    0.626657983
    2.136036036    0.632077421    0.632488586    0.632319071
    2.140990991    0.638160765    0.638566614    0.638399300
    2.145945946    0.644513089    0.644912732    0.644747986
    2.150900901    0.651012394    0.651404942    0.651243131
    2.155855856    0.657562669    0.657947281    0.657788752
    2.160810811    0.664091533    0.664467458    0.664312520
    2.165765766    0.670548011    0.670914633    0.670763539
    2.170720721    0.676900271    0.677257140    0.677110074
    2.175675676    0.683133137    0.683479987    0.683337058
    2.180630631    0.689245306    0.689582061    0.689443298
    2.185585586    0.695246246    0.695573014    0.695438371
    2.190540541    0.701152887    0.701469934    0.701339299
    2.195495495    0.706986251    0.707293981    0.707167185
    2.200450450    0.712768302    0.713067229    0.712944058
    2.205405405    0.718519246    0.718809966    0.718690173
    2.210360360    0.724255528    0.724538694    0.724422009
    2.215315315    0.729988646    0.730264946    0.730151083
    2.220270270    0.735724785    0.735994918    0.735883589
    2.225225225    0.741465149    0.741729800    0.741620723
    2.230180180    0.747206783    0.747466609    0.747359512
    2.235135135    0.752943653    0.753199265    0.753093897
    2.240090090    0.758667782    0.758919733    0.758815867
    2.245045045    0.764370275    0.764619055    0.764516490
    2.250000000    0.770042149    0.770288182    0.770186742
    2.254954955    0.775674934    0.775918578    0.775818119
    2.259909910    0.781261059    0.781502610    0.781403009
    2.264864865    0.786794043    0.787033739    0.786934899
    2.269819820    0.792268544    0.792506574    0.792408418
    2.274774775    0.797680320    0.797916826    0.797819296
    2.279729730    0.803026110    0.803261196    0.803164250
    2.284684685    0.808303496    0.808537234    0.808440842
    2.289639640    0.813510754    0.813743189    0.813647333
    2.294594595    0.818646710    0.818877863    0.818782534
    2.299549550    0.823710617    0.823940493    0.823845689
    2.304504505    0.828702061    0.828930648    0.828836376
    2.309459459    0.833620893    0.833848167    0.833754436
    2.314414414    0.838467175    0.838693104    0.838599927
    2.319369369    0.843241141    0.843465683    0.843373078
    2.324324324    0.847943133    0.848166242    0.848074227
    2.329279279    0.852573489    0.852795114    0.852703711
    2.334234234    0.857132348    0.857352436    0.857261667
    2.339189189    0.861619351    0.861837845    0.861747733
    2.344144144    0.866033222    0.866250065    0.866160633
    2.349099099    0.870371266    0.870586402    0.870497674
    2.354054054    0.874628812    0.874842184    0.874754183
    2.359009009    0.878798654    0.879010207    0.878922957
    2.363963964    0.882870564    0.883080245    0.882993766
    2.368918919    0.886830900    0.887038660    0.886952973
    2.373873874    0.890662371    0.890868165    0.890783289
    2.378828829    0.894343994    0.894547783    0.894463733
    2.383783784    0.897851306    0.898053058    0.897969848
    2.388738739    0.901156920    0.901356612    0.901274251
    2.393693694    0.904231548    0.904429169    0.904347662
    2.398648649    0.907045607    0.907241158    0.907160505
    2.403603604    0.909571525    0.909765026    0.909685218
    2.408558559    0.911786755    0.911978244    0.911899265
    2.413513514    0.913677354    0.913866895    0.913788719
    2.418468468    0.915241769    0.915429456    0.915352044
    2.423423423    0.916494176    0.916680138    0.916603438
    2.428378378    0.917466576    0.917650982    0.917574923
    2.433333333    0.918208796    0.918391864    0.918316358
    2.438288288    0.918785878    0.918967880    0.918892813
    2.443243243    0.919272866    0.919454138    0.919379372
    2.448198198    0.919747769    0.919928709    0.919854081
    2.453153153    0.920284009    0.920465083    0.920390400
    2.458108108    0.920943914    0.921125658    0.921050699
    2.463063063    0.921774518    0.921957523    0.921882045
    2.468018018    0.922806255    0.922991158    0.922914898
    2.472972973    0.924054437    0.924241893    0.924164582
    2.477927928    0.925522744    0.925713396    0.925634769
    2.482882883    0.927207689    0.927402127    0.927321941
    2.487837838    0.929102984    0.929301698    0.929219751
    2.492792793    0.931202939    0.931406280    0.931322427
    2.497747748    0.933504397    0.933712539    0.933626709
    2.502702703    0.936007088    0.936220008    0.936132210
    2.507657658    0.938712679    0.938930161    0.938840485
    2.512612613    0.941623055    0.941844701    0.941753310
    2.517567568    0.944738420    0.944963692    0.944870809
    2.522522523    0.948055752    0.948284017    0.948189902
    2.527477477    0.951567877    0.951798455    0.951703388
    2.532432432    0.955263222    0.955495433    0.955399694
    2.537387387    0.959126101    0.959359303    0.959263157
    2.542342342    0.963137335    0.963370952    0.963274636
    2.547297297    0.967274964    0.967508499    0.967412217
    2.552252252    0.971514901    0.971747940    0.971651863
    2.557207207    0.975831389    0.976063602    0.975967866
    2.562162162    0.980197215    0.980428345    0.980333055
    2.567117117    0.984583614    0.984813463    0.984718702
    2.572072072    0.988959838    0.989188254    0.989094084
    2.577027027    0.993292351    0.993519210    0.993425682
    2.581981982    0.997543627    0.997768818    0.997675979
    2.586936937    1.001670545    1.001893962    1.001801855
    2.591891892    1.005622417    1.005843942    1.005752617
    2.596846847    1.009338709    1.009558214    1.009467724
    2.601801802    1.012746575    1.012963916    1.012874320
    2.606756757    1.015758325    1.015973350    1.015884711
    2.611711712    1.018269026    1.018481573    1.018393958
    2.616666667    1.020154434    1.020364343    1.020277817
    2.621621622    1.021269634    1.021476747    1.021391375
    2.626576577    1.021448854    1.021653023    1.021568867
    2.631531532    1.020507147    1.020708238    1.020625352
    2.636486486    1.018244813    1.018442706    1.018361139
    2.641441441    1.014455521    1.014650112    1.014569908
    2.646396396    1.008939080    1.009130281    1.009051474
    2.651351351    1.001519390    1.001707128    1.001629750
    2.656306306    0.992067350    0.992251567    0.992175641
    2.661261261    0.980527139    0.980707787    0.980633332
    2.666216216    0.966942561    0.967119607    0.967046637
    2.671171171    0.951478447    0.951651864    0.951580389
    2.676126126    0.934431038    0.934600808    0.934530837
    2.681081081    0.916221950    0.916388066    0.916319601
    2.686036036    0.897372964    0.897535425    0.897468467
    2.690990991    0.878463389    0.878622208    0.878556751
    2.695945946    0.860076631    0.860231835    0.860167868
    2.700900901    0.842745883    0.842897519    0.842835022
    2.705855856    0.826909138    0.827057281    0.826996224
    2.710810811    0.812880832    0.813025590    0.812965929
    2.715765766    0.800842657    0.800984181    0.800925853
    2.720720721    0.790851429    0.790989926    0.790932846
    2.725675676    0.782858879    0.782994619    0.782938675
    2.730630631    0.776737289    0.776870622    0.776815670
    2.735585586    0.772305743    0.772437113    0.772382970
    2.740540541    0.769353439    0.769483399    0.769429837
    2.745495495    0.767658290    0.767787517    0.767734257
    2.750450450    0.767000474    0.767129785    0.767076490
    2.755405405    0.767171497    0.767301865    0.767248134
    2.760360360    0.767979774    0.768112331    0.768057697
    2.765315315    0.769253815    0.769389855    0.769333785
    2.770270270    0.770844005    0.770984974    0.770926872
    2.775225225    0.772623734    0.772771197    0.772710417
    2.780180180    0.774490307    0.774645907    0.774581772
