# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
    2.804954955    1.081547529    1.081333985    1.081422014
    2.809909910    1.081350084    1.081137153    1.081224929
    2.814864865    1.081153318    1.080940997    1.081028521
    2.819819820    1.080957228    1.080745513    1.080832788
    2.824774775    1.080761810    1.080550700    1.080637725
    2.829729730    1.080567061    1.080356554    1.080443331
    2.834684685    1.080372980    1.080163073    1.080249603
    2.839639640    1.080179563    1.079970253    1.080056536
    2.844594595    1.079986807    1.079778092    1.079864130
    2.849549550    1.079794708    1.079586586    1.079672380
    2.854504505    1.079603266    1.079395733    1.079481284
    2.859459459    1.079412476    1.079205531    1.079290839
    2.864414414    1.079222335    1.079015976    1.079101043
    2.869369369    1.079032842    1.078827065    1.078911892
    2.874324324    1.078843993    1.078638796    1.078723384
    2.879279279    1.078655785    1.078451166    1.078535516
    2.884234234    1.078468216    1.078264173    1.078348285
    2.889189189    1.078281283    1.078077813    1.078161689
    2.894144144    1.078094983    1.077892083    1.077975724
    2.899099099    1.077909313    1.077706982    1.077790389
    2.904054054    1.077724271    1.077522507    1.077605679
    2.909009009    1.077539854    1.077338654    1.077421594
    2.913963964    1.077356059    1.077155421    1.077238130
    2.918918919    1.077172885    1.076972805    1.077055283
    2.923873874    1.076990327    1.076790804    1.076873053
    2.928828829    1.076808384    1.076609416    1.076691436
    2.933783784    1.076627052    1.076428637    1.076510429
    2.938738739    1.076446330    1.076248465    1.076330030
    2.943693694    1.076266214    1.076068897    1.076150237
    2.948648649    1.076086702    1.075889931    1.075971046
    2.953603604    1.075907792    1.075711564    1.075792455
    2.958558559    1.075729480    1.075533794    1.075614462
    2.963513514    1.075551765    1.075356619    1.075437064
    2.968468468    1.075374644    1.075180034    1.075260258
    2.973423423    1.075198114    1.075004039    1.075084042
    2.978378378    1.075022173    1.074828631    1.074908414
    2.983333333    1.074846818    1.074653806    1.074733371
    2.988288288    1.074672047    1.074479564    1.074558911
    2.993243243    1.074497857    1.074305900    1.074385030
    2.998198198    1.074324246    1.074132813    1.074211727
    3.003153153    1.074151211    1.073960301    1.074038999
    3.008108108    1.073978750    1.073788361    1.073866845
    3.013063063    1.073806861    1.073616990    1.073695260
    3.018018018    1.073635541    1.073446186    1.073524243
    3.022972973    1.073464788    1.073275946    1.073353792
    3.027927928    1.073294600    1.073106269    1.073183904
    3.032882883    1.073124973    1.072937152    1.073014577
    3.037837838    1.072955905    1.072768593    1.072845808
    3.042792793    1.072787396    1.072600589    1.072677596
    3.047747748    1.072619441    1.072433138    1.072509937
    3.052702703    1.072452038    1.072266237    1.072342830
    3.057657658    1.072285186    1.072099885    1.072176271
    3.062612613    1.072118882    1.071934079    1.072010260
    3.067567568    1.071953124    1.071768816    1.071844793
    3.072522523    1.071787909    1.071604095    1.071679868
    3.077477477    1.071623235    1.071439914    1.071515484
    3.082432432    1.071459100    1.071276269    1.071351637
    3.087387387    1.071295502    1.071113159    1.071188325
    3.092342342    1.071132438    1.070950581    1.071025547
    3.097297297    1.070969906    1.070788534    1.070863300
    3.102252252    1.070807904    1.070627014    1.070701582
    3.107207207    1.070646430    1.070466021    1.070540390
    3.112162162    1.070485481    1.070305551    1.070379723
    3.117117117    1.070325056    1.070145603    1.070219579
    3.122072072    1.070165152    1.069986174    1.070059954
    3.127027027    1.070005767    1.069827262    1.069900847
    3.131981982    1.069846899    1.069668866    1.069742256
    3.136936937    1.069688546    1.069510982    1.069584179
    3.141891892    1.069530706    1.069353609    1.069426613
    3.146846847    1.069373376    1.069196745    1.069269557
    3.151801802    1.069216554    1.069040387    1.069113008
    3.156756757    1.069060238    1.068884534    1.068956964
    3.161711712    1.068904427    1.068729183    1.068801424
    3.166666667    1.068749118    1.068574333    1.068646384
    3.171621622    1.068594309    1.068419981    1.068491844
    3.176576577    1.068439998    1.068266125    1.068337800
    3.181531532    1.068286183    1.068112764    1.068184252
    3.186486486    1.068132862    1.067959894    1.068031196
    3.191441441    1.067980032    1.067807515    1.067878631
    3.196396396    1.067827693    1.067655624    1.067726555
    3.201351351    1.067675841    1.067504219    1.067574966
    3.206306306    1.067524476    1.067353298    1.067423862
    3.211261261    1.067373594    1.067202859    1.067273241
    3.216216216    1.067223194    1.067052901    1.067123101
    3.221171171    1.067073274    1.066903421    1.066973439
    3.226126126    1.066923832    1.066754417    1.066824255
    3.231081081    1.066774866    1.066605888    1.066675545
    3.236036036    1.066626374    1.066457831    1.066527309
    3.240990991    1.066478354    1.066310244    1.066379544
    3.245945946    1.066330805    1.066163126    1.066232248
    3.250900901    1.066183724    1.066016475    1.066085419
    3.255855856    1.066037109    1.065870288    1.065939056
    3.260810811    1.065890958    1.065724565    1.065793157
    3.265765766    1.065745271    1.065579302    1.065647719
    3.270720721    1.065600044    1.065434499    1.065502741
    3.275675676    1.065455276    1.065290153    1.065358221
    3.280630631    1.065310965    1.065146262    1.065214157
    3.285585586    1.065167109    1.065002825    1.065070548
    3.290540541    1.065023707    1.064859840    1.064927390
    3.295495495    1.064880756    1.064717305    1.064784684
    3.300450450    1.064738254    1.064575218    1.064642426
    3.305405405    1.064596201    1.064433577    1.064500615
    3.310360360    1.064454594    1.064292380    1.064359249
    3.315315315    1.064313431    1.064151627    1.064218327
    3.320270270    1.064172710    1.064011314    1.064077846
    3.325225225    1.064032430    1.063871441    1.063937805
    3.330180180    1.063892589    1.063732005    1.063798202
    3.335135135    1.063753186    1.063593005    1.063659036
    3.340090090    1.063614217    1.063454439    1.063520304
    3.345045045    1.063475683    1.063316304    1.063382005
    3.350000000    1.063337580    1.063178601    1.063244137
    3.354954955    1.063199908    1.063041326    1.063106698
    3.359909910    1.063062664    1.062904478    1.062969687
    3.364864865    1.062925847    1.062768056    1.062833101
    3.369819820    1.062789455    1.062632057    1.062696941
    3.374774775    1.062653486    1.062496480    1.062561202
    3.379729730    1.062517939    1.062361323    1.062425885
    3.384684685    1.062382812    1.062226585    1.062290986
    3.389639640    1.062248104    1.062092264    1.062156505
    3.394594595    1.062113812    1.061958358    1.062022440
    3.399549550    1.061979935    1.061824866    1.061888790
    3.404504505    1.061846471    1.061691786    1.061755551
    3.409459459    1.061713420    1.061559116    1.061622724
    3.414414414    1.061580778    1.061426854    1.061490306
    3.419369369    1.061448545    1.061295000    1.061358296
    3.424324324    1.061316719    1.061163552    1.061226691
    3.429279279    1.061185298    1.061032507    1.061095492
    3.434234234    1.061054280    1.060901865    1.060964695
    3.439189189    1.060923665    1.060771623    1.060834299
    3.444144144    1.060793450    1.060641781    1.060704303
    3.449099099    1.060663635    1.060512336    1.060574705
    3.454054054    1.060534216    1.060383287    1.060445504
    3.459009009    1.060405193    1.060254632    1.060316698
    3.463963964    1.060276565    1.060126371    1.060188285
    3.468918919    1.060148329    1.059998501    1.060060264
    3.473873874    1.060020484    1.059871020    1.059932633
    3.478828829    1.059893029    1.059743928    1.059805392
    3.483783784    1.059765962    1.059617223    1.059678537
    3.488738739    1.059639282    1.059490903    1.059552069
    3.493693694    1.059512986    1.059364966    1.059425984
    3.498648649    1.059387075    1.059239412    1.059300283
    3.503603604    1.059261545    1.059114239    1.059174962
    3.508558559    1.059136395    1.058989445    1.059050022
    3.513513514    1.059011625    1.058865029    1.058925460
    3.518468468    1.058887232    1.058740989    1.058801274
    3.523423423    1.058763216    1.058617324    1.058677465
    3.528378378    1.058639574    1.058494032    1.058554029
    3.533333333    1.058516305    1.058371112    1.058430965
    3.538288288    1.058393408    1.058248563    1.058308272
    3.543243243    1.058270882    1.058126383    1.058185949
    3.548198198    1.058148724    1.058004571    1.058063995
    3.553153153    1.058026934    1.057883124    1.057942407
    3.558108108    1.057905509    1.057762043    1.057821184
    3.563063063    1.057784450    1.057641325    1.057700325
    3.568018018    1.057663753    1.057520969    1.057579828
    3.572972973    1.057543418    1.057400973    1.057459693
    3.577927928    1.057423444    1.057281337    1.057339917
    3.582882883    1.057303828    1.057162059    1.057220500
    3.587837838    1.057184571    1.057043137    1.057101440
    3.592792793    1.057065669    1.056924570    1.056982735
    3.597747748    1.056947123    1.056806356    1.056864384
    3.602702703    1.056828929    1.056688496    1.056746386
    3.607657658    1.056711088    1.056570986    1.056628740
    3.612612613    1.056593598    1.056453825    1.056511444
    3.617567568    1.056476457    1.056337013    1.056394496
    3.622522523    1.056359665    1.056220548    1.056277896
    3.627477477    1.056243219    1.056104429    1.056161642
    3.632432432    1.056127119    1.055988654    1.056045733
    3.637387387    1.056011362    1.055873222    1.055930167
    3.642342342    1.055895949    1.055758132    1.055814944
    3.647297297    1.055780877    1.055643382    1.055700061
    3.652252252    1.055666145    1.055528971    1.055585518
    3.657207207    1.055551752    1.055414898    1.055471313
    3.662162162    1.055437697    1.055301161    1.055357445
    3.667117117    1.055323978    1.055187760    1.055243913
    3.672072072    1.055210594    1.055074692    1.055130715
    3.677027027    1.055097544    1.054961958    1.055017850
    3.681981982    1.054984827    1.054849555    1.054905317
    3.686936937    1.054872440    1.054737482    1.054793115
    3.691891892    1.054760384    1.054625737    1.054681243
    3.696846847    1.054648657    1.054514321    1.054569698
    3.701801802    1.054537257    1.054403231    1.054458480
    3.706756757    1.054426183    1.054292466    1.054347588
    3.711711712    1.054315434    1.054182025    1.054237020
    3.716666667    1.054205009    1.054071907    1.054126776
    3.721621622    1.054094907    1.053962111    1.054016853
    3.726576577    1.053985126    1.053852635    1.053907251
    3.731531532    1.053875665    1.053743478    1.053797969
    3.736486486    1.053766523    1.053634639    1.053689005
    3.741441441    1.053657699    1.053526116    1.053580358
    3.746396396    1.053549192    1.053417910    1.053472028
    3.751351351    1.053440999    1.053310017    1.053364012
    3.756306306    1.053333121    1.053202438    1.053256309
    3.761261261    1.053225557    1.053095171    1.053148919
    3.766216216    1.053118303    1.052988214    1.053041841
    3.771171171    1.053011361    1.052881567    1.052935072
    3.776126126    1.052904728    1.052775229    1.052828612
    3.781081081    1.052798404    1.052669198    1.052722460
    3.786036036    1.052692386    1.052563474    1.052616615
    3.790990991    1.052586675    1.052458054    1.052511075
    3.795945946    1.052481269    1.052352938    1.052405840
    3.800900901    1.052376166    1.052248126    1.052300907
    3.805855856    1.052271366    1.052143615    1.052196277
    3.810810811    1.052166868    1.052039404    1.052091948
    3.815765766    1.052062670    1.051935493    1.051987919
    3.820720721    1.051958771    1.051831880    1.051884188
    3.825675676    1.051855171    1.051728565    1.051780755
    3.830630631    1.051751867    1.051625545    1.051677619
    3.835585586    1.051648860    1.051522821    1.051574778
    3.840540541    1.051546147    1.051420391    1.051472231
    3.845495495    1.051443728    1.051318253    1.051369977
    3.850450450    1.051341602    1.051216407    1.051268016
    3.855405405    1.051239768    1.051114852    1.051166346
    3.860360360    1.051138224    1.051013587    1.051064966
    3.865315315    1.051036970    1.050912610    1.050963875
    3.870270270    1.050936004    1.050811921    1.050863071
    3.875225225    1.050835325    1.050711518    1.050762555
    3.880180180    1.050734933    1.050611400    1.050662324
    3.885135135    1.050634826    1.050511567    1.050562378
    3.890090090    1.050535003    1.050412017    1.050462715
    3.895045045    1.050435463    1.050312750    1.050363336
    3.900000000    1.050336206    1.050213763    1.050264237
    3.904954955    1.050237229    1.050115057    1.050165420
    3.909909910    1.050138533    1.050016630    1.050066882
    3.914864865    1.050040115    1.049918481    1.049968622
    3.919819820    1.049941976    1.049820609    1.049870640
    3.924774775    1.049844113    1.049723014    1.049772934
    3.929729730    1.049746527    1.049625693    1.049675504
    3.934684685    1.049649216    1.049528647    1.049578349
    3.939639640    1.049552178    1.049431874    1.049481466
    3.944594595    1.049455414    1.049335373    1.049384857
    3.949549550    1.049358921    1.049239143    1.049288519
    3.954504505    1.049262700    1.049143183    1.049192451
    3.959459459    1.049166748    1.049047492    1.049096653
    3.964414414    1.049071066    1.048952070    1.049001123
    3.969369369    1.048975651    1.048856914    1.048905861
    3.974324324    1.048880504    1.048762025    1.048810866
    3.979279279    1.048785623    1.048667402    1.048716136
    3.984234234    1.048691007    1.048573042    1.048621671
    3.989189189    1.048596655    1.048478946    1.048527469
    3.994144144    1.048502567    1.048385113    1.048433531
    3.999099099    1.048408740    1.048291541    1.048339854
    4.004054054    1.048315175    1.048198229    1.048246438
    4.009009009    1.048221871    1.048105177    1.048153282
    4.013963964    1.048128826    1.048012384    1.048060385
    4.018918919    1.048036040    1.047919849    1.047967746
    4.023873874    1.047943511    1.047827570    1.047875364
    4.028828829    1.047851239    1.047735547    1.047783238
    4.033783784    1.047759222    1.047643779    1.047691368
    4.038738739    1.047667461    1.047552265    1.047599752
    4.043693694    1.047575953    1.047461005    1.047508390
    4.048648649    1.047484698    1.047369996    1.047417280
    4.053603604    1.047393696    1.047279239    1.047326421
    4.058558559    1.047302945    1.047188733    1.047235814
    4.063513514    1.047212444    1.047098476    1.047145456
    4.068468468    1.047122192    1.047008467    1.047055348
    4.073423423    1.047032189    1.046918707    1.046965487
    4.078378378    1.046942434    1.046829193    1.046875874
    4.083333333    1.046852926    1.046739925    1.046786507
    4.088288288    1.046763663    1.046650902    1.046697385
    4.093243243    1.046674645    1.046562124    1.046608508
    4.098198198    1.046585872    1.046473589    1.046519875
    4.103153153    1.046497342    1.046385297    1.046431485
    4.108108108    1.046409054    1.046297246    1.046343336
    4.113063063    1.046321008    1.046209436    1.046255429
    4.118018018    1.046233202    1.046121866    1.046167762
    4.122972973    1.046145637    1.046034535    1.046080334
    4.127927928    1.046058310    1.045947443    1.045993145
    4.132882883    1.045971222    1.045860588    1.045906194
    4.137837838    1.045884370    1.045773969    1.045819480
    4.142792793    1.045797756    1.045687586    1.045733001
    4.147747748    1.045711377    1.045601439    1.045646758
    4.152702703    1.045625233    1.045515525    1.045560749
    4.157657658    1.045539322    1.045429844    1.045474974
    4.162612613    1.045453645    1.045344396    1.045389432
    4.167567568    1.045368201    1.045259180    1.045304121
    4.172522523    1.045282987    1.045174194    1.045219042
    4.177477477    1.045198005    1.045089439    1.045134193
    4.182432432    1.045113253    1.045004913    1.045049573
    4.187387387    1.045028729    1.044920615    1.044965182
    4.192342342    1.044944434    1.044836544    1.044881020
    4.197297297    1.044860366    1.044752701    1.044797084
    4.202252252    1.044776526    1.044669084    1.044713374
    4.207207207    1.044692911    1.044585691    1.044629890
    4.212162162    1.044609521    1.044502524    1.044546631
    4.217117117    1.044526355    1.044419579    1.044463595
    4.222072072    1.044443413    1.044336858    1.044380783
    4.227027027    1.044360694    1.044254359    1.044298193
    4.231981982    1.044278197    1.044172081    1.044215825
    4.236936937    1.044195921    1.044090024    1.044133678
    4.241891892    1.044113866    1.044008187    1.044051751
    4.246846847    1.044032030    1.043926569    1.043970043
    4.251801802    1.043950414    1.043845168    1.043888553
    4.256756757    1.043869015    1.043763986    1.043807282
    4.261711712    1.043787834    1.043683020    1.043726227
    4.266666667    1.043706869    1.043602270    1.043645389
    4.271621622    1.043626121    1.043521736    1.043564766
    4.276576577    1.043545588    1.043441416    1.043484358
    4.281531532    1.043465269    1.043361310    1.043404165
    4.286486486    1.043385163    1.043281417    1.043324184
    4.291441441    1.043305271    1.043201736    1.043244416
    4.296396396    1.043225591    1.043122267    1.043164860
    4.301351351    1.043146123    1.043043009    1.043085515
    4.306306306    1.043066865    1.042963960    1.043006380
    4.311261261    1.042987817    1.042885122    1.042927456
    4.316216216    1.042908979    1.042806492    1.042848740
    4.321171171    1.042830349    1.042728069    1.042770232
    4.326126126    1.042751927    1.042649855    1.042691932
    4.331081081    1.042673713    1.042571846    1.042613838
    4.336036036    1.042595704    1.042494044    1.042535951
    4.340990991    1.042517902    1.042416447    1.042458269
    4.345945946    1.042440304    1.042339054    1.042380792
    4.350900901    1.042362911    1.042261865    1.042303519
    4.355855856    1.042285722    1.042184879    1.042226449
    4.360810811    1.042208736    1.042108095    1.042149582
    4.365765766    1.042131952    1.042031513    1.042072917
    4.370720721    1.042055369    1.041955132    1.041996453
    4.375675676    1.041978987    1.041878952    1.041920189
    4.380630631    1.041902806    1.041802970    1.041844125
    4.385585586    1.041826824    1.041727188    1.041768261
    4.390540541    1.041751041    1.041651605    1.041692595
    4.395495495    1.041675456    1.041576218    1.041617127
    4.400450450    1.041600069    1.041501029    1.041541856
    4.405405405    1.041524878    1.041426036    1.041466781
    4.410360360    1.041449884    1.041351238    1.041391903
    4.415315315    1.041375085    1.041276636    1.041317219
    4.420270270    1.041300481    1.041202227    1.041242730
    4.425225225    1.041226072    1.041128013    1.041168435
    4.430180180    1.041151855    1.041053991    1.041094333
    4.435135135    1.041077832    1.040980162    1.041020424
    4.440090090    1.041004001    1.040906524    1.040946707
    4.445045045    1.040930361    1.040833077    1.040873181
    4.450000000    1.040856913    1.040759821    1.040799845
    4.454954955    1.040783655    1.040686754    1.040726699
    4.459909910    1.040710586    1.040613877    1.040653743
    4.464864865    1.040637706    1.040541188    1.040580976
    4.469819820    1.040565015    1.040468687    1.040508396
    4.474774775    1.040492512    1.040396373    1.040436004
    4.479729730    1.040420196    1.040324245    1.040363799
    4.484684685    1.040348066    1.040252304    1.040291780
    4.489639640    1.040276122    1.040180548    1.040219946
    4.494594595    1.040204363    1.040108977    1.040148298
    4.499549550    1.040132789    1.040037589    1.040076833
    4.504504505    1.040061399    1.039966386    1.040005553
    4.509459459    1.039990193    1.039895365    1.039934455
    4.514414414    1.039919169    1.039824526    1.039863540
    4.519369369    1.039848328    1.039753869    1.039792807
    4.524324324    1.039777668    1.039683393    1.039722256
    4.529279279    1.039707189    1.039613097    1.039651884
    4.534234234    1.039636890    1.039542982    1.039581693
    4.539189189    1.039566771    1.039473045    1.039511682
    4.544144144    1.039496832    1.039403288    1.039441849
    4.549099099    1.039427071    1.039333708    1.039372195
    4.554054054    1.039357488    1.039264306    1.039302718
    4.559009009    1.039288082    1.039195081    1.039233418
    4.563963964    1.039218853    1.039126032    1.039164295
    4.568918919    1.039149801    1.039057158    1.039095348
    4.573873874    1.039080924    1.038988460    1.039026576
    4.578828829    1.039012222    1.038919937    1.038957979
    4.583783784    1.038943694    1.038851587    1.038889556
    4.588738739    1.038875341    1.038783411    1.038821307
    4.593693694    1.038807161    1.038715408    1.038753231
    4.598648649    1.038739154    1.038647577    1.038685327
    4.603603604    1.038671319    1.038579917    1.038617595
    4.608558559    1.038603655    1.038512429    1.038550035
    4.613513514    1.038536163    1.038445112    1.038482645
    4.618468468    1.038468841    1.038377964    1.038415426
    4.623423423    1.038401689    1.038310986    1.038348376
    4.628378378    1.038334707    1.038244177    1.038281496
    4.633333333    1.038267893    1.038177536    1.038214784
    4.638288288    1.038201248    1.038111063    1.038148240
    4.643243243    1.038134770    1.038044757    1.038081863
    4.648198198    1.038068460    1.037978618    1.038015653
    4.653153153    1.038002316    1.037912645    1.037949610
    4.658108108    1.037936339    1.037846838    1.037883733
    4.663063063    1.037870527    1.037781196    1.037818021
    4.668018018    1.037804880    1.037715718    1.037752473
    4.672972973    1.037739397    1.037650405    1.037687090
    4.677927928    1.037674079    1.037585255    1.037621871
    4.682882883    1.037608924    1.037520268    1.037556814
    4.687837838    1.037543932    1.037455443    1.037491920
    4.692792793    1.037479102    1.037390780    1.037427189
    4.697747748    1.037414434    1.037326279    1.037362619
    4.702702703    1.037349927    1.037261938    1.037298210
    4.707657658    1.037285581    1.037197758    1.037233961
    4.712612613    1.037221396    1.037133738    1.037169873
    4.717567568    1.037157370    1.037069876    1.037105944
    4.722522523    1.037093503    1.037006174    1.037042174
    4.727477477    1.037029795    1.036942630    1.036978562
    4.732432432    1.036966246    1.036879244    1.036915108
    4.737387387    1.036902854    1.036816015    1.036851812
    4.742342342    1.036839619    1.036752942    1.036788673
    4.747297297    1.036776541    1.036690026    1.036725690
    4.752252252    1.036713619    1.036627266    1.036662863
    4.757207207    1.036650853    1.036564661    1.036600192
    4.762162162    1.036588242    1.036502210    1.036537675
    4.767117117    1.036525786    1.036439914    1.036475313
    4.772072072    1.036463484    1.036377772    1.036413105
    4.777027027    1.036401335    1.036315783    1.036351050
    4.781981982    1.036339340    1.036253946    1.036289148
    4.786936937    1.036277497    1.036192262    1.036227399
    4.791891892    1.036215807    1.036130730    1.036165801
    4.796846847    1.036154269    1.036069349    1.036104355
    4.801801802    1.036092881    1.036008119    1.036043060
    4.806756757    1.036031645    1.035947039    1.035981916
    4.811711712    1.035970558    1.035886109    1.035920921
    4.816666667    1.035909622    1.035825328    1.035860077
    4.821621622    1.035848835    1.035764697    1.035799381
    4.826576577    1.035788197    1.035704213    1.035738834
    4.831531532    1.035727707    1.035643878    1.035678435
    4.836486486    1.035667365    1.035583690    1.035618183
    4.841441441    1.035607170    1.035523650    1.035558079
    4.846396396    1.035547123    1.035463755    1.035498122
    4.851351351    1.035487222    1.035404007    1.035438311
    4.856306306    1.035427467    1.035344405    1.035378645
    4.861261261    1.035367857    1.035284947    1.035319125
    4.866216216    1.035308393    1.035225635    1.035259750
    4.871171171    1.035249073    1.035166466    1.035200519
    4.876126126    1.035189898    1.035107442    1.035141433
    4.881081081    1.035130866    1.035048561    1.035082489
    4.886036036    1.035071978    1.034989822    1.035023689
    4.890990991    1.035013233    1.034931226    1.034965032
    4.895945946    1.034954629    1.034872772    1.034906516
    4.900900901    1.034896168    1.034814460    1.034848142
    4.905855856    1.034837849    1.034756289    1.034789910
    4.910810811    1.034779670    1.034698258    1.034731818
    4.915765766    1.034721632    1.034640368    1.034673867
    4.920720721    1.034663734    1.034582617    1.034616056
    4.925675676    1.034605976    1.034525006    1.034558384
    4.930630631    1.034548357    1.034467533    1.034500851
    4.935585586    1.034490877    1.034410199    1.034443457
    4.940540541    1.034433536    1.034353004    1.034386201
    4.945495495    1.034376332    1.034295945    1.034329083
    4.950450450    1.034319266    1.034239024    1.034272102
    4.955405405    1.034262338    1.034182240    1.034215258
    4.960360360    1.034205545    1.034125592    1.034158551
    4.965315315    1.034148890    1.034069080    1.034101979
    4.970270270    1.034092369    1.034012703    1.034045544
    4.975225225    1.034035985    1.033956461    1.033989243
    4.980180180    1.033979735    1.033900354    1.033933077
    4.985135135    1.033923620    1.033844381    1.033877046
    4.990090090    1.033867639    1.033788542    1.033821148
    4.995045045    1.033811792    1.033732837    1.033765384
    5.000000000    1.033756079    1.033677264    1.033709753
